"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling)","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; MIMO, Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-X_id10414
"Bluetooth:
        4.2","Location:
        GPS, A-GPS, Glonass, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling), Tethering, Computer sync, OTA sync","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; MIMO, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-7_id9815
"Bluetooth:
        4.2","Location:
        GPS, A-GPS, Glonass, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling), Tethering, Computer sync, OTA sync","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; MIMO, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-7-Plus_id9816
"Bluetooth:
        4.2","Location:
        GPS, A-GPS, Glonass, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling), Tethering, Computer sync, OTA sync, AirDrop","Sensors:
        Accelerometer, Gyroscope, Compass","USB:
        Lightning","Wi-Fi:
        802.11 b, g, n, ac, dual-band; Hotspot",https://www.phonearena.com/phones/Apple-iPhone-SE_id10001
"Bluetooth:
        4.2","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling), Tethering, Computer sync, OTA sync, AirDrop","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; MIMO, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-6s_id9501
"Bluetooth:
        4.2","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling), Tethering, Computer sync, OTA sync, AirDrop","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; MIMO, Hotspot",https://www.phonearena.com/phones/Apple-iPhone-6s-Plus_id9502
"Bluetooth:
        4.2","Location:
        GPS, A-GPS, Glonass, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling), Tethering, Computer sync, OTA sync, AirDrop","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; Hotspot",https://www.phonearena.com/phones/Apple-iPhone-6-Plus_id8908
"Bluetooth:
        4.2","Location:
        GPS, A-GPS, Glonass, Cell ID, Wi-Fi positioning","Other:
        NFC, UMA (Wi-Fi Calling), Tethering, Computer sync, OTA sync, AirDrop","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; Hotspot",https://www.phonearena.com/phones/Apple-iPhone-6_id8346
"Bluetooth:
        4.0","Location:
        GPS, A-GPS, Glonass, Cell ID, Wi-Fi positioning","Other:
        UMA (Wi-Fi Calling), Tethering, Computer sync, OTA sync, AirDrop","Sensors:
        Accelerometer, Gyroscope, Compass","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, dual-band; Hotspot",https://www.phonearena.com/phones/Apple-iPhone-5s_id7710
"Bluetooth:
        4.0","Location:
        GPS, A-GPS, Glonass, Cell ID, Wi-Fi positioning","Other:
        UMA (Wi-Fi Calling), Tethering, Computer sync, OTA sync, AirDrop","Sensors:
        Accelerometer, Gyroscope, Compass","USB:
        Lightning","Wi-Fi:
        802.11 a, b, g, n, dual-band; Hotspot",https://www.phonearena.com/phones/Apple-iPhone-5c_id7983
"Bluetooth:
        5.2","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, Cell ID, Wi-Fi positioning","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope, Compass","USB:
        Type-C (reversible)","Wi-Fi:
        802.11 a, b, g, n, ac; Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-A14-5G_id12080
"Bluetooth:
        5.3","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, Cell ID, Wi-Fi positioning","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope, Compass","USB:
        Yes","Wi-Fi:
        802.11 a, b, g, n, ac, ax (Wi-Fi 6); Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-A54-5G_id12036
"Bluetooth:
        Yes","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, Cell ID, Wi-Fi positioning","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope, Compass, Hall (for flip covers)","USB:
        Type-C (reversible)","Wi-Fi:
        802.11 a, b, g, n, ac, ax (Wi-Fi 6); Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-Z-Fold-5_id12030
"Bluetooth:
        Yes","Location:
        GPS, A-GPS, Cell ID, Wi-Fi positioning","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope, Compass, Hall (for flip covers)","USB:
        Type-C (reversible)","Wi-Fi:
        802.11 a, b, g, n, ac, ax (Wi-Fi 6); Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-Z-Flip-5_id12029
"Bluetooth:
        5.3","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, Cell ID, Wi-Fi positioning","Other:
        NFC, Ultra Wideband (UWB)","Sensors:
        Accelerometer, Gyroscope, Compass","USB:
        Type-C (reversible)","Wi-Fi:
        802.11 a, b, g, n, ac, ax, Wi-Fi 6E; Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-S23-Ultra_id12002
"Bluetooth:
        5.3","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, Cell ID, Wi-Fi positioning","Other:
        NFC, Ultra Wideband (UWB)","Sensors:
        Accelerometer, Gyroscope, Compass","USB:
        Type-C (reversible)","Wi-Fi:
        802.11 a, b, g, n, ac, ax, Wi-Fi 6E; Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-S23+_id12000
